Episode,sum_rewwards,loss,entropy,paso_episodio,c_exploracion,p_exploracion,c_explotacion,p_explotacion,duration
105.0,11.0,3.474421054124832,7.263329617476836,11.0,4.0,0.36363636363636365,7.0,0.6363636363636364,11.0
106.0,9.0,2.782376930117607,7.26961674960817,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
107.0,12.0,3.3475842624902725,7.277938572945663,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
108.0,9.0,2.6383121609687805,7.284134806195205,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
109.0,8.0,2.714239627122879,7.289610521451167,8.0,1.0,0.125,7.0,0.875,8.0
110.0,10.0,3.3429914116859436,7.296413268773921,10.0,4.0,0.4,6.0,0.6,10.0
111.0,9.0,2.724401593208313,7.302496423727327,9.0,0.0,0.0,9.0,1.0,9.0
112.0,9.0,2.953029751777649,7.30854279753919,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
113.0,9.0,2.92675444483757,7.314552832324079,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
114.0,10.0,3.4271959960460663,7.321188556739479,10.0,2.0,0.2,8.0,0.8,10.0
115.0,12.0,3.5319733023643494,7.329093736246592,12.0,3.0,0.25,9.0,0.75,12.0
116.0,11.0,3.984286367893219,7.3362856600213,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
117.0,10.0,3.4655178785324097,7.342779189331845,10.0,0.0,0.0,10.0,1.0,10.0
118.0,12.0,3.9443169236183167,7.350516171833999,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
119.0,11.0,4.199528187513351,7.357556200910351,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
120.0,9.0,3.563737168908119,7.3632795869630385,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
121.0,9.0,3.0160077810287476,7.368970402194796,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
122.0,12.0,4.047221213579178,7.37650812632622,12.0,5.0,0.4166666666666667,7.0,0.5833333333333334,12.0
123.0,13.0,4.872318625450134,7.384610383176972,13.0,2.0,0.15384615384615385,11.0,0.8461538461538461,13.0
124.0,9.0,3.692843198776245,7.39018142822643,9.0,0.0,0.0,9.0,1.0,9.0
125.0,9.0,3.3206400871276855,7.3957216086020425,9.0,3.0,0.3333333333333333,6.0,0.6666666666666666,9.0
126.0,11.0,3.763436883687973,7.402451520818245,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
127.0,10.0,3.6198613047599792,7.408530566894624,10.0,3.0,0.3,7.0,0.7,10.0
128.0,10.0,3.437037840485573,7.4145728813505904,10.0,2.0,0.2,8.0,0.8,10.0
129.0,10.0,3.983146995306015,7.420578905410801,10.0,2.0,0.2,8.0,0.8,10.0
130.0,10.0,3.6103953421115875,7.4265490723973056,10.0,2.0,0.2,8.0,0.8,10.0
131.0,10.0,3.4727241843938828,7.432483807917118,10.0,2.0,0.2,8.0,0.8,10.0
132.0,10.0,3.7583315819501877,7.438383530044306,10.0,1.0,0.1,9.0,0.9,10.0
133.0,11.0,4.088455066084862,7.44483327389219,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
134.0,9.0,2.891863465309143,7.450079569807498,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
135.0,15.0,5.797197118401527,7.458762692380962,15.0,5.0,0.3333333333333333,10.0,0.6666666666666666,15.0
136.0,9.0,3.0214346051216125,7.463936604468925,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
137.0,9.0,3.7927543222904205,7.469083884921236,9.0,1.0,0.1111111111111111,8.0,0.8888888888888888,9.0
138.0,11.0,4.71392086148262,7.475339236566736,11.0,1.0,0.09090909090909091,10.0,0.9090909090909091,11.0
139.0,9.0,4.2121191918849945,7.48042830607421,9.0,2.0,0.2222222222222222,7.0,0.7777777777777778,9.0
140.0,12.0,4.696034327149391,7.487173694213739,12.0,2.0,0.16666666666666666,10.0,0.8333333333333334,12.0
141.0,12.0,5.612736225128174,7.493873886783559,12.0,3.0,0.25,9.0,0.75,12.0
142.0,11.0,5.214605093002319,7.499976540952119,11.0,2.0,0.18181818181818182,9.0,0.8181818181818182,11.0
143.0,11.0,4.136516213417053,7.506042178518124,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
144.0,11.0,3.823958605527878,7.512071245835468,11.0,3.0,0.2727272727272727,8.0,0.7272727272727273,11.0
